@relation 'mydata-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R39-weka.filters.unsupervised.attribute.NumericToNominal-R11-38-weka.filters.unsupervised.attribute.Remove-R2,12,14-15,21-23,26-28,30,33-34'

@attribute ratingCount numeric
@attribute year numeric
@attribute type {'',game,video.episode,video.movie,video.tv}
@attribute nrOfWins numeric
@attribute nrOfNominations numeric
@attribute nrOfPhotos numeric
@attribute nrOfNewsArticles numeric
@attribute nrOfUserReviews numeric
@attribute nrOfGenre numeric
@attribute Action {0,1}
@attribute Adventure {0,1}
@attribute Comedy {0,1}
@attribute Crime {0,1}
@attribute Documentary {0,1}
@attribute Drama {0,1}
@attribute Family {0,1}
@attribute History {0,1}
@attribute Horror {0,1}
@attribute News {0,1}
@attribute Romance {0,1}
@attribute SciFi {0,1}
@attribute TalkShow {0,1}
@attribute Thriller {0,1}
@attribute War {0,1}
@attribute Western {0,1}
@attribute imdbRating {'\'(-inf-2.5]\'','\'(2.5-5.0]\'','\'(5.0-7.5]\'','\'(7.5-inf)\''}

@data
2149,2012,video.movie,1,2,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
11,2011,video.movie,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
1627,2009,video.movie,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
5,2008,video.movie,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
499,2011,video.episode,0,0,4,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
925,2010,video.movie,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
13544,2012,video.movie,0,0,13,265,117,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
5685,1955,video.movie,1,1,13,44,103,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,'\'(5.0-7.5]\''
3517,2012,video.movie,0,0,7,0,61,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,'\'(-inf-2.5]\''
1820,2011,video.tv,0,0,6,40,50,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
584,2014,video.tv,0,0,0,0,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
265,2011,video.tv,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
192,2012,video.movie,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
48,2011,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
15748,2013,video.tv,0,0,130,1227,49,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2307,2011,video.movie,0,0,0,0,10,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
17,2011,video.episode,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,'\'(5.0-7.5]\''
142,2011,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
4555,2011,video.tv,4,16,0,0,14,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
77,2011,video.episode,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
386,2005,video.tv,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
418,1954,video.movie,0,0,2,48,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
9615,2012,video.movie,1,8,23,598,31,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1642,2011,video.tv,0,0,0,0,9,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
57996,2012,video.tv,2,11,473,1572,298,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
62,2010,video.tv,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
3389,2012,video.movie,1,4,0,0,15,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
55027,2013,video.tv,3,8,241,1661,293,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
5,2011,video.episode,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
365,2011,video.movie,3,3,0,0,6,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
11,2011,video.tv,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
22,2012,video.episode,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
793,2011,video.movie,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
4059,2012,video.movie,1,0,10,37,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
70,2011,video.tv,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(5.0-7.5]\''
10978,2012,video.movie,3,6,7,484,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
6970,2012,video.movie,0,0,0,58,51,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(5.0-7.5]\''
2144,2011,video.tv,4,3,4,212,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
489,2011,video.movie,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
52,1956,video.tv,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
10346,2012,video.movie,3,4,73,775,76,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
8387,1926,video.movie,0,0,12,0,46,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,'\'(7.5-inf)\''
27,2011,game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
11,2011,video.episode,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,'\'(7.5-inf)\''
47,2011,video.episode,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
24413,2012,video.movie,1,0,46,299,96,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
98,2011,video.episode,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
10,2011,video.episode,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,'\'(5.0-7.5]\''
6977,1955,video.movie,1,0,11,62,85,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
7007,2012,video.movie,4,12,24,322,40,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,'\'(5.0-7.5]\''
6526,2011,video.tv,0,0,3,26,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
5776,2011,video.tv,0,0,16,56,23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
17498,2013,game,3,1,35,0,36,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
2433,2014,video.movie,0,0,43,1733,10,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
51,2011,video.episode,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
4162,2013,video.movie,0,0,11,218,42,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
18,2011,video.episode,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,'\'(7.5-inf)\''
50,2011,video.episode,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
7433,2012,video.movie,2,5,0,0,62,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
98,2011,video.tv,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
16,2011,video.tv,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,'\'(7.5-inf)\''
2581,1955,video.movie,0,0,10,3,22,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
62,2011,video.episode,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1334,2013,video.movie,0,0,6,0,17,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
134,2012,video.tv,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,'\'(5.0-7.5]\''
4345,2012,video.movie,7,8,13,321,20,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
19,2011,video.movie,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
277,2012,video.tv,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
8,2011,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
47,2011,video.episode,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
542,2013,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
480,2013,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
48298,2013,video.movie,2,3,47,1301,145,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
4683,1955,video.movie,0,0,13,31,85,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,'\'(2.5-5.0]\''
1941,2012,video.movie,0,0,0,0,22,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,'\'(2.5-5.0]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
7,2012,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,'\'(5.0-7.5]\''
6,2012,video.movie,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1737,2012,video.movie,0,0,4,18,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
29,2012,video.episode,0,0,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
4716,2012,video.movie,5,16,9,8,22,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
805,1955,video.movie,0,0,5,6,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(5.0-7.5]\''
123,2011,video.movie,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
3234,2012,video.movie,0,0,0,0,30,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13073,2013,video.movie,0,0,18,325,93,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(2.5-5.0]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
558,2012,video.movie,0,0,0,16,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(-inf-2.5]\''
15,1955,video.episode,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3197,2012,video.movie,0,1,0,38,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
8,2012,video.episode,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
7377,2012,video.tv,0,0,19,362,13,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
3978,2012,video.tv,0,0,55,571,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
138,2014,video.movie,0,0,31,92,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
126,2012,video.episode,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
6240,2012,video.tv,0,2,27,201,56,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
18,2012,video.movie,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2352,2012,video.movie,0,0,6,72,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
4137,2013,video.movie,12,3,3,11,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
11075,2012,video.movie,0,0,0,0,59,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
888,1955,video.movie,3,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
7,2012,video.episode,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
72540,2013,video.movie,2,13,35,1024,218,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
53557,2013,video.movie,3,3,24,1412,350,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(2.5-5.0]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
112325,2013,video.movie,2,7,23,767,287,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
188,2012,video.movie,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
14041,2012,video.tv,0,0,59,26,41,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
16,1989,game,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(-inf-2.5]\''
5,2012,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
129,2013,video.movie,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(2.5-5.0]\''
52,2012,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
27,2012,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13649,2012,video.tv,4,12,280,2298,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3809,1954,video.movie,0,0,7,2,45,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1323,2012,video.tv,0,0,22,371,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
8299,2012,video.movie,11,21,5,17,33,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
22,2013,video.movie,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
10483,2013,video.movie,0,0,33,201,51,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
13,2012,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
21,2012,video.movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
19,2012,video.episode,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
57565,2013,video.movie,2,7,31,763,220,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
7660,2012,video.tv,2,3,19,964,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
567,2012,video.movie,0,0,17,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
84,2012,video.tv,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
977,1926,video.movie,0,0,0,0,15,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,'\'(7.5-inf)\''
26,1987,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
27,2006,video.movie,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1086,1955,video.movie,1,5,3,4,22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
11830,2013,video.movie,1,8,38,358,48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
25429,2013,video.movie,1,1,37,558,95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
84795,2013,video.tv,0,0,193,1901,167,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2186,1955,video.movie,0,0,11,36,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2685,2012,video.movie,0,0,2,30,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(5.0-7.5]\''
1045,2012,video.movie,0,0,0,0,18,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
3395,2012,video.tv,0,0,10,214,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
13337,2013,video.tv,7,8,16,591,34,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6371,2012,video.movie,6,8,13,18,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
124,2012,video.tv,0,0,431,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
440,2012,video.movie,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
1802,1956,video.movie,0,0,7,14,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,'\'(5.0-7.5]\''
2527,2013,video.movie,0,0,19,56,38,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,'\'(2.5-5.0]\''
31,2012,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
40,2010,video.tv,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
45486,2013,video.movie,69,49,27,1369,177,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
182,2012,video.episode,0,0,7,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
3659,2012,video.tv,0,0,21,454,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
810,1955,video.movie,0,0,6,8,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
6,2012,video.episode,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
12,2012,video.tv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
